prompt,answer,response
身上起小红疙瘩是不是风疹？？身上起了很多小红疙瘩开始只是腋下现在腰上还有腿关节处和上身很多地方都起了一到晚上就痒请问是不是风疹需要怎么治疗,病情分析：根据你所描述的内容来看，你这个情况考虑可能是过敏性荨麻疹。指导意见：建议你外涂炉甘石洗剂和糠酸莫米松软膏，1天涂2次，口服盐酸氯环利嗪1天1片，少吃辛辣，不要饮酒。2016-11-0716:29,身上起小红疙瘩可能是多种原因引起的，包括过敏、湿疹、荨麻疹等。如果您怀疑自己可能患有风疹，建议您尽快就医，医生会根据症状和体征进行诊断，并给出相应的治疗方案。如果您只是身上起了很多小红疙瘩，可以尝试使用一些舒缓皮肤的药物，如抗过敏药、抗痒药等。同时，注意保持皮肤清洁，避免过度摩擦和刺激，保持良好的生活习惯，如充足的睡眠、饮食均衡等，也有助于缓解症状。
肾输尿管结石是吃药还是做手术好呢吧，没什么作用。五六年前有过结石，后来没有了。每年都有体检，这一年多时间大概因为工作环境变换，不怎么运动，加之中间检查到缺钙吃过五六个月的钙片，一检查就是这样子了,病情分析：你好，肾结石的治疗需要根据结石的大小、指导意见：部位、性质等来选择治疗方法，如果您的结石比较大，建议体外碎石后可以配合中医溶石、化石、排石治疗，整体调整机体免疫，改善肾脏内环境，促进结石排出。,肾输尿管结石的治疗方法包括药物治疗、手术治疗和保守治疗。药物治疗主要是通过口服药物或注射药物来缓解疼痛和促进结石的排出。手术治疗包括经皮肾镜碎石术、肾镜碎石术、经皮肾移植术等。保守治疗主要是通过改变饮食习惯、增加运动量、减轻身体负荷等方式来促进结石的排出。对于您这种情况，如果药物治疗和保守治疗都没有效果，手术治疗可能是更好的选择。但是，手术治疗也存在一定的风险和并发症，需要在医生的指导下进行决策。建议您咨询专业医生，根据个人情况选择最合适的治疗方案。同时，注意饮食和生活习惯的调整，保持适当的运动量，有助于预防和减少肾输尿管结石的发生。
消炎药盐酸左氧氟沙星和维生素可不可以一同服下消炎药盐酸左氧氟沙星和维生素可不可以一同服下,你好：可以同时服用，两者并没有配伍禁忌。,消炎药和维生素的服用时间、剂量和疗程应根据药品的种类、剂量、使用方法和个体差异等因素进行个体化调整。一般来说，消炎药和维生素的联合使用应遵循“先用维生素，后用消炎药”的原则。对于盐酸左氧氟沙星这种广谱抗生素，其副作用包括胃肠道不适、肝肾损害等，因此在使用时应遵循医生的建议，按照药品说明书上的用药指导进行使用。同时，维生素的使用应遵循“先用维生素，后用消炎药”的原则，以避免维生素对药物的相互作用。因此，建议在使用消炎药和维生素之前，先咨询医生的意见，以确保安全有效地使用药物。
"怀双胎29周,双胎盘二级+多点,好担心早产,好担心胎盘过早老化,怎么办才好呢,还有两个宝宝的大小正常吗?","病情分析：你好!两个宝宝的大小都是在正常范围之内.指导意见：一般双胞胎都会比单胎出生的时间要早一些.建议你继续观察,如胎盘已经到了3级,而且宝宝在36周左右,也都可以生产了.应定期产检,如发现异常情况及时处理.",首先，怀双胎29周，双胎盘二级+多点，这种情况需要密切关注和管理。建议您定期进行产检，包括B超检查，以确保胎儿的健康和安全。如果胎盘过早老化，可能需要进行剖腹产或自然分娩。同时，建议您遵循医生的建议，定期进行产检，保持良好的饮食和生活习惯，以帮助胎儿健康发育。至于两个宝宝的大小正常问题，这需要根据每个宝宝的具体情况来判断。建议您遵循医生的建议，定期进行产检，以确保每个宝宝的健康和安全。
营养脑细胞的要有哪些？希望疗效好的营养脑细胞的要有哪些？希望疗效好的,目前所谓的神经营养剂比较多，但是真正经过循证医学研究证实有效的不多。,您好，关于营养脑细胞，我建议您可以考虑食用一些具有营养脑细胞的食物，如核桃、杏仁、花生、黑芝麻、黑米、黑豆、黑木耳、香菇、海参、海带、海蜇、海蜇皮、海蜇干、海蜇干制品、海蜇干制品、海蜇干、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、海蜇干制品、
怀孕两个月怎么查缺不缺锌怎么查缺不缺锌,你好这个情况可以医院血液科抽血检查诊断补充,怀孕两个月时，孕妇的饮食中锌的摄入量相对较少，因此可以通过检查锌的含量来判断孕妇是否缺锌。常用的检查方法包括血液检查和尿液检查。血液检查可以通过检测血清锌含量来判断孕妇是否缺锌。尿液检查可以通过检测尿液中锌的含量来判断孕妇是否缺锌。此外，还可以通过检测孕妇的锌吸收率来判断孕妇是否缺锌。如果孕妇的血清锌含量低于正常范围，或者尿液中锌的含量低于正常范围，建议及时咨询医生，进行进一步的检查和治疗。
"急“泰国Counterpain酸痛药膏”误食……问题描述:宝宝在一眨眼的工夫就误食了“扶林膏”.当时发现时手上在玩着膏体,嘴皮上还有些,我赶紧抱起时他还伸舌出来舔了些进去.现在急呀.不知道会有什么后果.","你好,别担心.一般是不会有事的,注意观察看看.有不适症状及时的就医治疗即可2009-03-2422:33:34我要投诉",您好，根据您的描述，宝宝误食了扶林膏，这是一种含有樟脑、苯海拉明、氯苯海拉明、氢溴酸右旋酮、苯海拉明、苯海拉明、苯海拉明、氯苯海拉明、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮、氢溴酸右旋酮
我体检时发现有多发性胆囊息肉，最大的0.6厘米，请BR&gt;右肋疼痛、不适。能否象河南郑州管城中医院所说的那样，用重要消灭它？本次发病及持续的时间:2005年10月体检时发现。,1）明确诊断2）必要时手术3）生活调理,"您好，根据您的描述，您体检时发现有多发性胆囊息肉，最大的
0. 6厘米，同时还有右肋疼痛、不适的情况。根据您提供的信息，我建议您进行胆囊切除手术，因为胆囊息肉是胆囊内长出的良性肿瘤，如果胆囊息肉没有明显症状，可以暂不进行手术治疗。如果胆囊息肉有症状，如右肋疼痛、不适，可以考虑进行手术治疗。手术治疗的主要方式是胆囊切除，手术后需要注意休息，避免剧烈运动和重物提起，以免影响手术效果。如果您的胆囊息肉有明显症状，如胆囊炎、胆囊积液等，可以考虑进行手术治疗，手术后需要注意休息，避免剧烈运动和重物提起，以免影响手术效果。如果您还有其他问题，可以随时向我咨询。"
"感谢!!感谢各位医师在线为大家解决问题,真的很感谢,回复速度又快,一般有的网站回答这此问题都要钱的,只有这个网站不要,这个网站真的太好了,讲解的时候又很有耐心,在这里深表谢意!!希望些栏目越办越好!!",非常感谢您对我们网站的信任与大力支持。放心求医网的“疾病大全”栏目里面有各类疾病专题，详细介绍了各种疾病的病因、病机、检查诊断、治疗方法和预防养生之道。欢迎您光临放心求医网的“疾病大全”频道。http：//www.fx120.net/jbdq/index.htm,您好，感谢您在线求助。关于您的问题，我可以为您提供一些参考建议。首先，我需要了解一些关于您病情的信息，例如您的年龄、性别、症状的具体表现等，这些信息将有助于我更好地了解您的病情。其次，我建议您尽快到医院进行详细的检查和诊断，以便确定您的病情和治疗方案。最后，关于您提到的网站问题，我建议您选择一些专业的医疗机构或医生进行咨询和治疗，这样可以更好地保障您的健康。希望我的回答能够对您有所帮助，如果您还有其他问题，欢迎继续咨询。
一般嗓子发炎用什么口服药见效快？谢谢患者性别:患者年龄:问题描述:一般嗓子发炎用什么口服药见效快?谢谢,"你好,根据你的提问,建议服用头孢克洛胶囊治疗.希望回答可以对您有帮助,感谢您支持有问必答,愿可以继续得到您的支持,祝你身体健康.",您好，对于嗓子发炎的治疗，口服药物是一个比较常见的选择。一般来说，抗生素是治疗嗓子发炎的首选药物，可以有效杀灭细菌，减轻炎症。但是，口服药物的疗效因人而异，有些患者可能需要多次口服才能达到较好的疗效。此外，口服药物也可能会出现一些不良反应，如恶心、呕吐、腹泻等，需要及时处理。除了口服药物，还可以考虑使用一些局部药物，如消炎药水、漱口水等，也可以起到一定的治疗作用。但是，这些药物的疗效可能不如口服药物明显，需要长期坚持使用。最后，建议您在使用口服药物前，一定要先咨询医生的意见，根据自己的病情和身体状况选择合适的药物。同时，也要注意保持喉部的卫生，避免过度使用嗓子，保持充足的休息和饮食，有助于加快康复。希望我的回答能够对您有所帮助。
"关于孕期用洗洁精的问题问题描述:请问孕中后期每天洗碗用洗洁精,洗完后就用洗手液洗手,这样手接触过洗洁精会对宝宝的发育有什么影响吗??",你好：洗后用清水洗是没有问题的,您好，孕期使用洗洁精可能会对宝宝的发育产生一定的影响。洗洁精中的化学成分可能会通过接触皮肤或黏膜进入血液循环，从而影响到宝宝的神经系统和免疫系统。此外，洗洁精中的成分也可能对宝宝的消化系统和肾脏产生影响，从而影响到宝宝的营养和健康。因此，建议在使用洗洁精时要注意使用方法和频率，不要过度使用，同时也要注意保持皮肤清洁和干燥。如果您担心宝宝的健康问题，建议及时咨询医生的意见。
脑外伤开颅手术后一个半月能做颅骨修复手吗开颅手术后第二天就有意识现在时间短的对话很正常走路也很好一切生活自理方面都可以,病情分析：您好：一般的情况下脑外伤之后都是需要3-6个月的时间才适合做修补术，指导意见：但是具体的话是需要根据自己的身体情况来决定是，所以这种情况下建议还是需要及时修补人工脑骨、再者就是近期的话需要多休息及注意饮食、生活习惯等。医生询问：目前恢复得好吗？2013-03-0719:53,对于脑外伤开颅手术后的患者，恢复期需要根据个人情况而定。一般来说，患者需要在医生的指导下进行康复训练，包括物理治疗、语言治疗、认知训练等，以帮助患者恢复功能。在恢复期，患者需要避免进行高强度的运动或重体力劳动，以免对身体造成过度的负担。关于颅骨修复手术后的恢复，需要在医生的指导下进行，因为每个人的恢复情况不同。一般来说，患者需要在手术后的前几个月内避免进行高强度的运动或重体力劳动，以免对身体造成过度的负担。同时，患者还需要遵循医生的建议，进行康复训练，以帮助恢复功能。
龟头上起了小点不痛不痒十一号喝多了找了个小姐担心是不是的了性病，龟头上起了小点不痛不痒,病情分析：你好，最好发个照片看看，当时戴避孕套了吗？没戴容易感染指导意见：若是戴套了问题不大，只是普通感染而已，用温水清洗几次就会好转，可以去医院查下淋病，梅毒，艾滋病,首先，我作为一个智能助手，不能够进行诊断和治疗。如果你担心自己可能感染了性病，建议你尽快去医院进行检查和治疗。关于你的情况，我建议你去医院进行检查，以确定是否感染了性病。同时，如果你喝多了，也建议你去医院进行检查，以确定是否对身体造成了损害。在去医院之前，你可以注意保持卫生，避免性行为，以免感染性病。
脸部发红脸部发红44脸部发红不痒11太太每天上午和下午，晚上好些，遇热就严重，不痒，眼睛闭着就不红了，嘴唇也特红，血压120*85，没红血丝，有脂溢性皮炎，皮肤用手一抓就发红，吃过敏的药没效果的，低头也会红的，为什么么呢，不能外用一切药的，不然更红的，有在吃维生素bc钙锌，芦荟，，怎么才不会毛细血管扩张？可以用些什么药物？请只回答？号的别的不要说，不会看字的，不E懂的请不要复制别人的，回答的好高额酬谢，谢谢,"病情分析：你好朋友；脸红可能是面部毛细血管扩张，这需要改善血流循环指导意见：，增强毛细血管的弹性,扩张小动脉和毛细血管，加速血液流动，使毛细血管畅通。这可看看中医，平时多吃水果、蔬菜；少吃辛辣的食品。祝你健康欢迎再来咨询，",根据您的症状描述，您可能患有脂溢性皮炎。脂溢性皮炎是一种常见的皮肤病，通常表现为面部、头皮、胸部、背部等部位的皮肤发红、瘙痒、起皮等症状。建议您到医院皮肤科就诊，医生会根据您的症状和病史进行诊断，并给出相应的治疗方案。在治疗过程中，建议您避免使用刺激性化妆品和洗面奶等产品，注意保持面部清洁和保湿，避免过度摩擦和刺激。同时，建议您遵循医生的建议，按时服药，定期复诊，以达到更好的治疗效果。
我女儿6岁了最近睡觉总是出汗给..我女儿6岁了最近睡觉总是出汗给她把被子拉开她叫冷是为啥,"与缺乏微量元素钙有关,可用葡萄糖酸钙含片(用水化开后,口服),补钙的同时要补充维生素D（如：伊可新或维生素D滴剂）,以促进钙的吸收.",您好，根据您描述的情况，您的女儿可能是因为热度过高或过少导致的出汗。在夏天，如果孩子在室外活动，或者在高温环境下，孩子可能会出汗来散热。而在冬天，如果孩子在室内活动，或者在低温环境下，孩子可能会出汗来保暖。此外，如果孩子在睡觉时，被子过厚或过薄，也会导致出汗。建议您在给孩子穿薄棉质衣服时，注意不要让孩子的被子过厚，以免孩子着凉。另外，可以给孩子使用一些清凉的毛巾或冰袋来帮助孩子降温。如果孩子出汗过多或持续时间较长，建议您带孩子去看医生，以确定是否存在其他健康问题。希望我的回答能对您有所帮助。
做完人流后大概多久会来月经？11月16号做完无痛人流到现在还没来月经.11月16号做完无痛人流到现在还没来月经.,"病情分析：人流后卵巢一般可在22天内恢复排卵功能,1个月左右月经来潮.但有少数在人工流产后出现经期延长量多,周期长短不一,闭经等月经失调现象.这种情况一般在2-3个月后恢复正常,少数人持续时间较长指导意见：如果月经在2-3个月经周期后还未恢复正常,建议在经治医生指导下查明原因后对症治疗.",根据您的描述，您在11月16号做完无痛人流到现在还没来月经。一般来说，无痛人流后月经恢复的时间因人而异，一般在术后10-14天左右会出现少量的阴道出血，然后逐渐停止。如果超过14天还没有出现月经，建议您去医院进行检查，以确定是否存在其他问题。另外，无痛人流后需要注意休息，避免过度劳累和性生活，以免影响身体恢复。
下肢静脉曲张必须手术治疗吗？穿弹力袜能治下肢静脉曲张必须手术治疗吗？穿弹力袜能治好吗？,病情分析：询问下肢静脉曲张治疗方法指导意见：如果症状比较轻，可以穿弹力袜减慢其发展，如果已经有明显症状，那么只能手术治疗了2012-09-0211:22,下肢静脉曲张的治疗方式包括药物治疗、物理治疗和手术治疗。药物治疗主要是通过口服或注射药物来缓解症状，如疼痛、肿胀、瘙痒等。物理治疗包括按摩、热敷、冷敷、针灸、拔罐等，可以缓解症状，但不能治愈下肢静脉曲张。手术治疗包括传统的开放手术和微创手术，如静脉内血栓溶解术、静脉内注射硬化剂、静脉内注射硬化剂和激光治疗等。穿弹力袜可以缓解下肢静脉曲张的症状，但不能治愈下肢静脉曲张。穿弹力袜可以减轻下肢静脉曲张的症状，如肿胀、疼痛、瘙痒等，但不能完全治愈下肢静脉曲张。建议患者在医生的指导下选择合适的治疗方式。
您好！我昨晚胃胀，想吐，直到今天早上起来您好！我昨晚胃胀，想吐，直到今天早上起来上完厕所才吐的，而且一边吐一边冒汗，吐的都是昨天中午吃的，请问这是什么情况？,病情分析：根据你所说的情况，胃胀，呕吐的现象还是由于急性胃炎引起的指导意见：建议你注意饮食规律，不食用辛辣油腻的食物，饮食清淡易消化，可以根据医生的诊断采用对应的药物治疗，比如口服保和丸和莫沙比利胶囊口服2012-10-2312:06,您好，根据您的描述，您昨晚出现胃胀、想吐、冒汗的症状，可能是由于胃肠道感染、食物中毒、消化不良等原因引起的。建议您注意饮食卫生，避免食用不干净或过期的食物，保持良好的饮食习惯，多喝水，适当休息，避免过度劳累。如果症状持续或加重，建议您及时就医，进行相关检查和治疗。同时，如果您有其他症状或不适，如出现高烧、呕吐、腹泻等，建议您及时就医，以便及时诊断和治疗。
就是一两个月之前得了干疮，后来去医院检查之前得了干疮，后来去医院检查了，本来长逗逗的地方都好了，但是现在脱皮了，又开始痒了，是怎么回事？,病情分析：您好，根据您的描述，您不必过于担心，脱皮后有点痒是正常的，您不要抓就可以。指导意见：您好，根据您的情况，建议您注意休息，合理饮食，不要吃过于辛辣的食物，饮食要规律，适当运动，注继续予以药膏涂抹，，希望我的回答可以帮助您，谢谢。2012-11-0206:58,干疮是一种常见的皮肤病，通常表现为皮肤干燥、瘙痒、脱皮等症状。如果您的皮肤已经长了逗逗的地方，但是现在又开始痒了，可能是因为干燥的皮肤又出现了裂纹或者伤口，导致了感染或者炎症。建议您去医院进行检查，以确定痒症的原因。如果是感染或者炎症，医生可能会给您开一些药物来治疗。同时，注意保持皮肤的湿润，可以使用保湿霜或者润肤露来缓解瘙痒感。
8个月小孩拉肚子怎么办8个月小孩拉肚子怎么办,"病情分析：小儿腹泻通常与肠炎或是消化不良有关的,大多数是饮食或是喂养不当所致.指导意见：需要去作大便常规的检查,明确诊断后进行消炎或是助消化药治疗,可以适当配合一些益生菌,但益生菌不益与消炎药治疗.只要腹泻不是太严重的话不影响服用维生素AD的.","1. 给孩子多喝水，保持水分，避免脱水。
2. 给孩子补充益生菌，可以缓解肠道炎症。
3. 给孩子适当的药物治疗，可以使用抗生素、止泻药等，但需要在医生的指导下使用。
4. 注意孩子的饮食，避免食用过多油腻、辛辣、刺激性食物，以及生冷食物。
5. 保持室内清洁，避免交叉感染。请注意，以上建议仅供参考，具体治疗方案需要根据孩子的具体情况和医生的建议来确定。如果孩子的拉肚子持续时间较长或症状加重，建议及时就医。"
湿疹，原本擦炉甘石已经不痒了现在又有点红是不是炉甘石不能让这个断尾啊我忌口鱼鸡刺激的基本都没吃过现在又有点红了,病情分析：湿疹是一种常见的皮肤疾病，炉甘石洗剂，对于湿疹的治疗效果比较好。指导意见：在治疗过程中，出现一些症状的反复也是很常见的，不需要更换，继续坚持使用一段时间就行了。,湿疹是一种常见的皮肤病，通常会出现瘙痒、红肿、起泡等症状。炉甘石是一种常用的外用药物，可以缓解湿疹的症状，但是它并不能完全治愈湿疹。如果您的湿疹已经出现了红肿、起泡等症状，建议您不要再使用炉甘石，而是可以使用一些外用药物，如激素类药膏、抗过敏药等。同时，建议您忌口一些刺激性食物，如海鲜、辛辣食品、酒精等，这些食物可能会加重湿疹的症状。另外，保持皮肤清洁干燥也很重要，可以使用一些保湿的护肤品，如润肤霜、保湿乳液等。如果您的湿疹症状持续或加重，建议您咨询医生，以便进行进一步的治疗。
脑瘫儿的早期症状是什么？宝宝生下来之后就没什么表情，不会哭不会笑，现在快一岁了也坐不起来，更别说说话了，吃奶的时候也会比较慢，整体反应都慢，医生说有可能是脑瘫。,"病情分析：脑瘫是指出生前,出生时或出生后的一个月内,由于大脑尚未发育成熟,而受到损害或损伤所引起的以运动障碍和姿势障碍为主要表现的综合征.一、不笑：如果2个月不能微笑、4个月不能大声笑可诊断为智力低下二、头围异常：头围是脑的形态发育的客观指标脑损伤儿往往有头围异场　三、身体发硬这是肌张力亢进的症状在一个月时即可见到如果持续4个月以上可诊断为脑性瘫痪　　四、身体发软及自发运动减少这是肌张力低下的症状在一个月时即可见到如果持续4个月以上则可诊断为重症脑损伤智力低下或肌肉系统疾病　　五、手握拳：如果4个月还不能张开或拇指内收尤其是一侧上肢存在有重要诊断意义指导意见：脑瘫患儿一般是进行针灸,功能康复训练等治疗改善病情,一般当地的妇幼保健院,三甲综合性医院可以进行治疗的.",您好，脑瘫儿的早期症状因人而异，但通常会出现运动障碍、语言障碍、认知障碍、行为异常等症状。对于您宝宝的情况，建议及时就医，进行专业的诊断和治疗。脑瘫的治疗需要综合考虑多种因素，包括药物治疗、物理治疗、康复训练等，同时也要注意心理疏导和家庭支持。希望我的回答能对您有所帮助，祝您宝宝早日康复。
"断奶时涨痛怎么办你好,现在是断奶的第二天,奶涨的不行,而且疼的要命.不知道怎么做?我现在有在喝大麦茶,不知道现在这种涨奶,要不要吸出来啊,吸出来是不是回的慢啊","病情分析：断奶期间乳房胀痛并且乳房内有硬块,可做局部热敷或按摩改善.指导意见：断奶以后,乳母应该少喝汤水,以利于减少乳汁分泌和较快回奶.如果乳汁仍然较多,可用束胸布紧束乳房,或先用涨的不行的时候用吸奶器吸出来一点,再用布将乳房束紧.如果不感到乳房过胀,可不要挤奶,以免刺激乳房分泌乳汁,（切记奶涨不能挤,要不很久都回不了.）也可以服用药物回奶,一般可以口服已烯雌酚5毫克,每日三次,连服三天;或用乙烯雌酚6克肌肉注射,一日一次,共三次;或者每天用芒硝半斤,分敷两侧乳房,到芒硝全部潮解后除去,一般两,三天就可回奶.或维生素B6也可断奶!也可以用中药,即安全又有效：可以喝麦芽,谷芽（俗称二芽汤）不过应该去正规的中药店,因为二芽应该用醋制过的,不然效果不会很好.",您好，根据您的描述，您现在正在经历断奶时的涨奶和疼痛。这种情况在断奶的第二天是比较常见的，通常不需要过于担心。您可以尝试喝一些温水或者温开水，帮助缓解涨奶和疼痛。同时，您可以尝试使用一些舒缓的药物，如维生素E软膏或者维生素K软膏，这些药物可以帮助缓解疼痛和促进乳汁的流出。如果您感到疼痛过于剧烈或者持续时间较长，建议您咨询医生的意见。至于吸奶的问题，建议您不要吸出来，因为这样可能会导致乳汁的流失。吸出来可能会使乳汁变得更加稠厚，从而导致更长时间的滞留。因此，建议您在吸奶时采用温和的方法，如轻轻按摩乳房，帮助乳汁流出。最后，建议您在断奶时要注意饮食和休息，保持心情愉快，有助于促进乳汁的流出。如果您有任何其他问题，欢迎随时向我咨询。
