prompt,answer,response
肾输尿管结石是吃药还是做手术好呢吧，没什么作用。五六年前有过结石，后来没有了。每年都有体检，这一年多时间大概因为工作环境变换，不怎么运动，加之中间检查到缺钙吃过五六个月的钙片，一检查就是这样子了,病情分析：你好，肾结石的治疗需要根据结石的大小、指导意见：部位、性质等来选择治疗方法，如果您的结石比较大，建议体外碎石后可以配合中医溶石、化石、排石治疗，整体调整机体免疫，改善肾脏内环境，促进结石排出。,肾输尿管结石的治疗方法因人而异，需要根据具体情况来决定。一般来说，药物治疗和手术治疗都是可行的选择。药物治疗主要是通过促进尿液排出，减少结石的形成和增大，缓解疼痛和炎症。手术治疗则是通过手术切除结石或者通过支架引流等方式来治疗。钙是人体必需的营养素，缺钙可能会导致骨骼和牙齿的健康问题。缺钙可以通过饮食来补充，建议多食用富含钙的食物，如奶制品、豆制品、鱼类、海藻等。同时，适量的运动也可以帮助身体吸收钙。建议您咨询医生，根据个人情况来制定合适的饮食和运动计划。
消炎药盐酸左氧氟沙星和维生素可不可以一同服下消炎药盐酸左氧氟沙星和维生素可不可以一同服下,你好：可以同时服用，两者并没有配伍禁忌。,您好，关于您提到的消炎药盐酸左氧氟沙星和维生素可不可以一同服用的问题，建议您在服用任何药物之前，最好先咨询医生的意见。因为不同的药物可能会有不同的相互作用和副作用，而医生可以根据您的具体情况来判断是否需要同时服用这两种药物。如果您已经服用了这两种药物，建议您及时向医生汇报，以便医生进行评估和处理。同时，如果您有任何不适或疑虑，也请随时向医生咨询。希望我的回答能对您有所帮助。
"怀双胎29周,双胎盘二级+多点,好担心早产,好担心胎盘过早老化,怎么办才好呢,还有两个宝宝的大小正常吗?","病情分析：你好!两个宝宝的大小都是在正常范围之内.指导意见：一般双胞胎都会比单胎出生的时间要早一些.建议你继续观察,如胎盘已经到了3级,而且宝宝在36周左右,也都可以生产了.应定期产检,如发现异常情况及时处理.",您好，根据您提供的信息，您目前怀孕29周，双胎盘二级+多点，这种情况需要引起重视。早产的风险确实存在，但是您不必过于担心，只要保持良好的生活习惯和饮食习惯，定期进行产检，遵循医生的建议，就可以降低早产的风险。同时，您也可以考虑使用一些辅助措施，如胎盘保护剂、羊水保护等，以减少早产的风险。至于宝宝的大小，每个宝宝的大小都有可能有所不同，但一般来说，双胎宝宝的大小应该在正常范围内。如果您有任何疑虑或担忧，建议您咨询医生的意见。最后，希望您能够保持乐观心态，积极配合医生的治疗和建议，相信宝宝一定会健康出生的。如果您还有其他问题或需要进一步的帮助，请随时与医生联系。
营养脑细胞的要有哪些？希望疗效好的营养脑细胞的要有哪些？希望疗效好的,目前所谓的神经营养剂比较多，但是真正经过循证医学研究证实有效的不多。,您好，营养脑细胞是保持大脑健康的重要方面。除了饮食，您还可以通过一些方法来帮助提高脑细胞的健康水平。首先，您可以通过保持良好的睡眠质量来促进脑细胞的健康。其次，您可以通过适当的运动和休息来保持身体的健康，这有助于提高大脑的氧气和营养供应。此外，您还可以通过保持良好的心态和积极的生活态度来促进大脑的健康。最后，您可以通过一些药物来帮助提高脑细胞的健康水平。这些药物可以帮助改善记忆力、注意力和认知功能等方面的问题。但是，具体的药物需要根据您的具体情况来选择，建议您咨询医生的意见。希望我的回答能够对您有所帮助。如果您还有其他问题，请随时向我咨询。
怀孕两个月怎么查缺不缺锌怎么查缺不缺锌,你好这个情况可以医院血液科抽血检查诊断补充,您好，怀孕两个月的胎儿需要足够的营养来维持正常的生长发育，缺锌可能会对胎儿的健康产生影响。建议您在怀孕期间多食用富含锌的食物，如瘦肉、海鲜、豆类、坚果等。同时，您也可以在医生的指导下进行补充锌的治疗。如果您担心自己缺锌，可以进行锌的检查。常用的锌的检查方法包括血液锌、尿液锌、尿液锌、尿液锌和尿液锌等。血液锌、尿液锌和尿液锌的检查结果可以反映您的锌摄入情况，而尿液锌和尿液锌的检查结果可以反映您的锌吸收情况。建议您在医生的指导下进行锌的检查。如果您有任何疑问或需要更多的帮助，请随时咨询医生。
"急“泰国Counterpain酸痛药膏”误食……问题描述:宝宝在一眨眼的工夫就误食了“扶林膏”.当时发现时手上在玩着膏体,嘴皮上还有些,我赶紧抱起时他还伸舌出来舔了些进去.现在急呀.不知道会有什么后果.","你好,别担心.一般是不会有事的,注意观察看看.有不适症状及时的就医治疗即可2009-03-2422:33:34我要投诉",您好，根据您描述的情况，宝宝误食了“泰国Counterpain酸痛药膏”，这是一种常见的药物误食情况。如果宝宝没有出现任何不适症状，如呕吐、腹泻、皮疹等，那么一般情况下是不会有太大的问题的。但是，如果宝宝出现任何不适症状，建议及时就医。同时，如果宝宝误食的量不大，可以观察一段时间，如果宝宝没有出现任何不适症状，那么可以暂时不用过于担心。如果宝宝出现任何不适症状，建议及时就医。如果宝宝出现任何不适症状，建议及时就医。希望我的回答能够帮助到您。
我体检时发现有多发性胆囊息肉，最大的0.6厘米，请BR&gt;右肋疼痛、不适。能否象河南郑州管城中医院所说的那样，用重要消灭它？本次发病及持续的时间:2005年10月体检时发现。,1）明确诊断2）必要时手术3）生活调理,您好，多发性胆囊息肉是一种比较常见的胆囊疾病，如果息肉较小且没有症状，一般不需要治疗，只需要定期复查即可。但是如果息肉较大或者有症状，就需要考虑治疗了。管城中医院的治疗方法一般是手术切除，但是具体治疗方案需要根据您的具体情况来确定。建议您到正规医院进行检查，听取医生的建议，制定合适的治疗方案。同时，平时要注意饮食健康，避免过度饮酒和高脂肪食物的摄入，保持良好的生活习惯。如果您有其他问题或者需要更详细的建议，请随时向我提问。
"感谢!!感谢各位医师在线为大家解决问题,真的很感谢,回复速度又快,一般有的网站回答这此问题都要钱的,只有这个网站不要,这个网站真的太好了,讲解的时候又很有耐心,在这里深表谢意!!希望些栏目越办越好!!",非常感谢您对我们网站的信任与大力支持。放心求医网的“疾病大全”栏目里面有各类疾病专题，详细介绍了各种疾病的病因、病机、检查诊断、治疗方法和预防养生之道。欢迎您光临放心求医网的“疾病大全”频道。http：//www.fx120.net/jbdq/index.htm,您好，关于您提到的“如何治疗前列腺炎”这个问题，我可以给您一些建议。首先，前列腺炎的治疗需要综合考虑多种因素，包括病因、病情严重程度、患者年龄、身体状况等。因此，治疗方案需要个体化，需要根据具体情况进行制定。一般来说，治疗前列腺炎的方法包括药物治疗、物理治疗、手术治疗等。药物治疗是目前治疗前列腺炎的主要方法，常用的药物包括抗生素、非甾体抗炎药、α受体阻滞剂等。物理治疗包括前列腺按摩、热敷等，可以帮助缓解疼痛和炎症。手术治疗则适用于病情较为严重的患者。除了治疗，预防前列腺炎也非常重要。建议您保持良好的生活习惯，避免长时间坐着、骑车等不良习惯，多喝水、多排尿，避免过度疲劳等。同时，注意个人卫生，保持外阴清洁干燥，避免感染。最后，如果您有任何疑问或需要进一步的帮助，请随时咨询医生。希望我的回答能对您有所帮助。
一般嗓子发炎用什么口服药见效快？谢谢患者性别:患者年龄:问题描述:一般嗓子发炎用什么口服药见效快?谢谢,"你好,根据你的提问,建议服用头孢克洛胶囊治疗.希望回答可以对您有帮助,感谢您支持有问必答,愿可以继续得到您的支持,祝你身体健康.",您好，嗓子发炎的治疗方法因人而异，需要根据具体情况进行选择。一般来说，如果是急性咽炎，建议口服消炎药和止咳药，如阿莫西林、头孢克肟等。如果是慢性咽炎，可以口服清热解毒的中药，如黄连、连翘等。如果是急性扁桃体炎，建议口服抗生素和消炎药，如阿莫西林、头孢等。如果是慢性扁桃体炎，可以口服中药，如黄连、连翘等。如果嗓子发炎伴有发热、咳嗽、痰多等症状，建议及时就医，以免病情加重。希望我的回答能对您有所帮助。
"关于孕期用洗洁精的问题问题描述:请问孕中后期每天洗碗用洗洁精,洗完后就用洗手液洗手,这样手接触过洗洁精会对宝宝的发育有什么影响吗??",你好：洗后用清水洗是没有问题的,您好，根据目前的研究，孕期使用洗洁精是安全的，但是建议在使用过程中要注意避免接触皮肤和眼睛。洗洁精中含有一些化学成分，如果长时间接触可能会对皮肤和眼睛造成刺激和损伤。洗手液也是一种常见的清洁产品，可以有效清洁手部，但是建议在使用过程中也要注意避免接触皮肤和眼睛。如果您需要使用洗洁精，请选择低刺激、低毒的洗洁精，并在使用前先洗手，避免接触皮肤和眼睛。如果您有任何不适或疑虑，请及时咨询医生。同时，建议您在孕期多注意饮食和生活习惯，保持身体健康，有助于宝宝的发育和健康。希望我的回答能对您有所帮助。
脑外伤开颅手术后一个半月能做颅骨修复手吗开颅手术后第二天就有意识现在时间短的对话很正常走路也很好一切生活自理方面都可以,病情分析：您好：一般的情况下脑外伤之后都是需要3-6个月的时间才适合做修补术，指导意见：但是具体的话是需要根据自己的身体情况来决定是，所以这种情况下建议还是需要及时修补人工脑骨、再者就是近期的话需要多休息及注意饮食、生活习惯等。医生询问：目前恢复得好吗？2013-03-0719:53,关于颅骨修复手术，需要根据具体情况来决定是否适合进行手术。一般来说，开颅手术后需要等待一段时间，让头部组织和神经恢复到正常状态，然后才能进行颅骨修复手术。这个时间因人而异，需要根据患者的具体情况来决定。如果您在开颅手术后一个半月就进行了颅骨修复手术，那么需要再次咨询医生，了解手术的具体情况和术后恢复情况，以便医生能够评估手术是否适合您。如果医生认为手术是必要的，那么您需要按照医生的建议进行术后恢复和康复训练，以帮助身体尽快恢复。
龟头上起了小点不痛不痒十一号喝多了找了个小姐担心是不是的了性病，龟头上起了小点不痛不痒,病情分析：你好，最好发个照片看看，当时戴避孕套了吗？没戴容易感染指导意见：若是戴套了问题不大，只是普通感染而已，用温水清洗几次就会好转，可以去医院查下淋病，梅毒，艾滋病,首先，如果你担心自己可能患有性病，建议你尽快去医院进行检查。性病是一种常见的疾病，如果不及时治疗，可能会对身体造成严重的健康问题。关于你提到的龟头上起了小点，这可能是由于多种原因引起的，例如过敏、感染、皮肤病等。如果你不确定是什么原因引起的，建议你去医院进行检查，以便得到正确的诊断和治疗。同时，如果你在性行为中没有采取安全措施，也有可能感染性病。因此，建议你在性行为中采取安全措施，如使用避孕套等。
脸部发红脸部发红44脸部发红不痒11太太每天上午和下午，晚上好些，遇热就严重，不痒，眼睛闭着就不红了，嘴唇也特红，血压120*85，没红血丝，有脂溢性皮炎，皮肤用手一抓就发红，吃过敏的药没效果的，低头也会红的，为什么么呢，不能外用一切药的，不然更红的，有在吃维生素bc钙锌，芦荟，，怎么才不会毛细血管扩张？可以用些什么药物？请只回答？号的别的不要说，不会看字的，不E懂的请不要复制别人的，回答的好高额酬谢，谢谢,"病情分析：你好朋友；脸红可能是面部毛细血管扩张，这需要改善血流循环指导意见：，增强毛细血管的弹性,扩张小动脉和毛细血管，加速血液流动，使毛细血管畅通。这可看看中医，平时多吃水果、蔬菜；少吃辛辣的食品。祝你健康欢迎再来咨询，",您好，根据您的描述，您可能患有面部红斑，这是一种常见的皮肤病。面部红斑的病因比较复杂，可能与多种因素有关，如情绪紧张、饮食不当、睡眠不足、过度疲劳、过度饮酒、吸烟、化妆品过敏等。建议您避免过度疲劳、保持充足的睡眠、避免过度饮酒、戒烟、避免使用化妆品等。同时，您可以尝试使用一些舒缓皮肤的护肤品，如芦荟、维生素C、维生素E等，这些成分有助于改善皮肤的健康状况。如果您的症状持续存在或加重，建议您咨询皮肤科医生的意见，以便进行进一步的诊断和治疗。医生可能会建议您使用一些外用药物，如激素类药物、抗生素、抗过敏药物等，但这些药物需要在医生的指导下使用。最后，建议您保持良好的生活习惯，注意饮食健康，避免过度疲劳和情绪波动，有助于改善皮肤的健康状况。希望我的回答能对您有所帮助。
我女儿6岁了最近睡觉总是出汗给..我女儿6岁了最近睡觉总是出汗给她把被子拉开她叫冷是为啥,"与缺乏微量元素钙有关,可用葡萄糖酸钙含片(用水化开后,口服),补钙的同时要补充维生素D（如：伊可新或维生素D滴剂）,以促进钙的吸收.",您好，根据您描述，您女儿最近睡觉总是出汗，这可能是由于多种原因引起的。除了睡觉出汗，还可能是由于环境温度过高或过低、过度疲劳、过度兴奋、过度兴奋、过度疲劳、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度兴奋、过度
做完人流后大概多久会来月经？11月16号做完无痛人流到现在还没来月经.11月16号做完无痛人流到现在还没来月经.,"病情分析：人流后卵巢一般可在22天内恢复排卵功能,1个月左右月经来潮.但有少数在人工流产后出现经期延长量多,周期长短不一,闭经等月经失调现象.这种情况一般在2-3个月后恢复正常,少数人持续时间较长指导意见：如果月经在2-3个月经周期后还未恢复正常,建议在经治医生指导下查明原因后对症治疗.",您好，根据您提供的信息，您在11月16日进行了无痛人流手术，现在已经过去了1个月，但仍未出现月经。一般来说，人流手术后需要等待一段时间，让身体恢复，然后才会来月经。但是，每个人的身体恢复时间不同，有些人可能需要更长的时间。建议您再等待一段时间，如果超过一个月还没有来月经，建议您去医院进行检查，以确定是否存在其他问题。同时，如果您有任何不适或疑虑，也可以咨询医生的意见。希望我的回答能对您有所帮助。
下肢静脉曲张必须手术治疗吗？穿弹力袜能治下肢静脉曲张必须手术治疗吗？穿弹力袜能治好吗？,病情分析：询问下肢静脉曲张治疗方法指导意见：如果症状比较轻，可以穿弹力袜减慢其发展，如果已经有明显症状，那么只能手术治疗了2012-09-0211:22,下肢静脉曲张的治疗方法因人而异，需要根据病情和患者的具体情况来决定。如果病情比较严重，建议尽早手术治疗。穿弹力袜可以缓解下肢静脉曲张的症状，但并不能完全治愈病情。如果病情比较严重，建议手术治疗。穿弹力袜可以减轻下肢静脉曲张的症状，但并不能完全治愈病情。建议您咨询专业医生，根据具体情况选择合适的治疗方法。
您好！我昨晚胃胀，想吐，直到今天早上起来您好！我昨晚胃胀，想吐，直到今天早上起来上完厕所才吐的，而且一边吐一边冒汗，吐的都是昨天中午吃的，请问这是什么情况？,病情分析：根据你所说的情况，胃胀，呕吐的现象还是由于急性胃炎引起的指导意见：建议你注意饮食规律，不食用辛辣油腻的食物，饮食清淡易消化，可以根据医生的诊断采用对应的药物治疗，比如口服保和丸和莫沙比利胶囊口服2012-10-2312:06,您好，根据您的描述，您可能患有消化不良或胃肠道感染。这种情况通常会伴随着胃胀、恶心、呕吐、腹泻等症状。建议您先注意饮食，避免食用过于油腻、辛辣、刺激性的食物，多吃清淡易消化的食物，如米粥、面条、蔬菜等。同时，多喝水，保持身体水分充足，有助于缓解症状。如果症状持续或加重，建议您及时就医，以便进行进一步的检查和治疗。
就是一两个月之前得了干疮，后来去医院检查之前得了干疮，后来去医院检查了，本来长逗逗的地方都好了，但是现在脱皮了，又开始痒了，是怎么回事？,病情分析：您好，根据您的描述，您不必过于担心，脱皮后有点痒是正常的，您不要抓就可以。指导意见：您好，根据您的情况，建议您注意休息，合理饮食，不要吃过于辛辣的食物，饮食要规律，适当运动，注继续予以药膏涂抹，，希望我的回答可以帮助您，谢谢。2012-11-0206:58,干疮是一种常见的皮肤病，通常由于皮肤干燥、过度清洁、过度使用肥皂、过度摩擦等原因引起。干疮的症状包括皮肤干燥、瘙痒、疼痛、起泡、脱皮等。如果您的干疮已经好了，但是现在又开始痒了，可能是由于皮肤过敏、感染、真菌感染等原因引起的。建议您再次去医院检查，以便确定病因并采取相应的治疗措施。在等待就医期间，您可以尝试使用保湿霜、避免过度清洁、避免摩擦等方法来缓解症状。
8个月小孩拉肚子怎么办8个月小孩拉肚子怎么办,"病情分析：小儿腹泻通常与肠炎或是消化不良有关的,大多数是饮食或是喂养不当所致.指导意见：需要去作大便常规的检查,明确诊断后进行消炎或是助消化药治疗,可以适当配合一些益生菌,但益生菌不益与消炎药治疗.只要腹泻不是太严重的话不影响服用维生素AD的.","1. 给孩子多喝水或口服盐水，以补充体内的水分和电解质。
2. 给孩子喂一些易消化的食物，如米粥、面条、馒头等，避免给孩子食用油腻、辛辣、刺激性食物。
3. 注意卫生，保持孩子的手部清洁，避免交叉感染。
4. 如果孩子的拉肚子比较严重，伴有发热、呕吐、腹痛等症状，建议及时就医。请注意，以上建议仅供参考，具体治疗方案需要根据孩子的具体情况而定。如果孩子的症状持续或加重，请及时就医。"
湿疹，原本擦炉甘石已经不痒了现在又有点红是不是炉甘石不能让这个断尾啊我忌口鱼鸡刺激的基本都没吃过现在又有点红了,病情分析：湿疹是一种常见的皮肤疾病，炉甘石洗剂，对于湿疹的治疗效果比较好。指导意见：在治疗过程中，出现一些症状的反复也是很常见的，不需要更换，继续坚持使用一段时间就行了。,如果您的湿疹已经好转，但是又出现了红肿，建议您先停止使用炉甘石或其他药物，观察一段时间。如果症状没有改善，建议您去医院就诊，由医生进行诊断和治疗。关于忌口，建议您避免食用辛辣、油腻、刺激性食物，以及海鲜、肉类等容易引起过敏的食物。此外，保持皮肤的清洁和保湿也非常重要。如果您的湿疹症状比较严重，建议您在医生的指导下进行治疗。
脑瘫儿的早期症状是什么？宝宝生下来之后就没什么表情，不会哭不会笑，现在快一岁了也坐不起来，更别说说话了，吃奶的时候也会比较慢，整体反应都慢，医生说有可能是脑瘫。,"病情分析：脑瘫是指出生前,出生时或出生后的一个月内,由于大脑尚未发育成熟,而受到损害或损伤所引起的以运动障碍和姿势障碍为主要表现的综合征.一、不笑：如果2个月不能微笑、4个月不能大声笑可诊断为智力低下二、头围异常：头围是脑的形态发育的客观指标脑损伤儿往往有头围异场　三、身体发硬这是肌张力亢进的症状在一个月时即可见到如果持续4个月以上可诊断为脑性瘫痪　　四、身体发软及自发运动减少这是肌张力低下的症状在一个月时即可见到如果持续4个月以上则可诊断为重症脑损伤智力低下或肌肉系统疾病　　五、手握拳：如果4个月还不能张开或拇指内收尤其是一侧上肢存在有重要诊断意义指导意见：脑瘫患儿一般是进行针灸,功能康复训练等治疗改善病情,一般当地的妇幼保健院,三甲综合性医院可以进行治疗的.",脑瘫是一种神经系统疾病，主要表现为运动、语言、智力等方面的障碍。脑瘫的早期症状包括肌肉僵硬、运动迟缓、姿势不稳、运动协调性差、语言发育迟缓等。这些症状可能会在宝宝出生后几周或几个月内出现，但可能会在几个月或几年内才被发现。如果您的宝宝出现了这些症状，建议及时咨询医生，进行相关检查和评估。医生可能会建议进行物理治疗、语言治疗、康复训练等治疗措施，以帮助宝宝最大限度地发展和改善。同时，家长也可以通过提供适当的环境和照顾，帮助宝宝尽可能地发挥潜力。
"断奶时涨痛怎么办你好,现在是断奶的第二天,奶涨的不行,而且疼的要命.不知道怎么做?我现在有在喝大麦茶,不知道现在这种涨奶,要不要吸出来啊,吸出来是不是回的慢啊","病情分析：断奶期间乳房胀痛并且乳房内有硬块,可做局部热敷或按摩改善.指导意见：断奶以后,乳母应该少喝汤水,以利于减少乳汁分泌和较快回奶.如果乳汁仍然较多,可用束胸布紧束乳房,或先用涨的不行的时候用吸奶器吸出来一点,再用布将乳房束紧.如果不感到乳房过胀,可不要挤奶,以免刺激乳房分泌乳汁,（切记奶涨不能挤,要不很久都回不了.）也可以服用药物回奶,一般可以口服已烯雌酚5毫克,每日三次,连服三天;或用乙烯雌酚6克肌肉注射,一日一次,共三次;或者每天用芒硝半斤,分敷两侧乳房,到芒硝全部潮解后除去,一般两,三天就可回奶.或维生素B6也可断奶!也可以用中药,即安全又有效：可以喝麦芽,谷芽（俗称二芽汤）不过应该去正规的中药店,因为二芽应该用醋制过的,不然效果不会很好.",您好，断奶后乳房涨痛是正常的生理反应，但是如果疼痛过于严重，建议您去医院就诊，寻求医生的帮助。同时，您可以尝试一些缓解乳房涨痛的方法，如热敷、按摩、穿合适的内衣等。关于吸奶，如果您想尝试吸奶，可以先咨询医生或产后护理师的建议，以确保安全。如果您的乳房涨痛严重，可以考虑使用吸奶器来帮助排出多余的奶汁，但请注意不要过度吸奶，以免对乳房造成伤害。最后，建议您多喝水、多吃蔬果，保持良好的饮食习惯，有助于缓解乳房涨痛。希望我的回答对您有所帮助。
