prompt,answer,response
孩子老是反复咳嗽怎么办孩子快四岁了，有过敏性鼻炎，在去年的10-12月份之间得了两次肺炎，而且两次肺炎的症状是几天咳嗽后有明显的喘息声。两次肺炎用得是抗生素治疗。从得了两次肺炎到至今老是反反复复的咳嗽，吃点太甜的或咸的和运动稍微有点过量是咳嗽重点，深呼吸嗓子老是有杂音。昨晚又咳嗽得很厉害，今天又上医院了。还不知怎么样呢,"病情分析：首先孩子情况考虑两种可能：一是免疫力低下,导致反复感染,所以咳嗽一直好不彻底.二是过敏性咳嗽.指导意见：使用平喘药物可使咳嗽发作缓解.因为过敏性咳嗽就是咳嗽变异性哮喘,所以需要按照哮喘治疗,其疗程需要6个月到2年疗程.因为哮喘的疗程过长,目前应抗感染治疗联合中药治疗5天左右,看看疗效如何,若有效或痊愈则不能诊断过敏性咳嗽;可以提高免疫力,如口服转移因子口服液预防感冒很重要。",您好，根据您描述的情况，孩子可能患有哮喘。哮喘是一种慢性呼吸道疾病，症状包括反复咳嗽、喘息、呼吸困难等。建议您带孩子到医院进行详细检查，以确定诊断和治疗方案。在治疗方面，可以使用吸入型糖皮质激素和支气管扩张剂等药物，同时注意避免过敏原和刺激性气体。此外，孩子还需要注意饮食和生活习惯，避免过度劳累和过度刺激。希望我的回答对您有所帮助。
身上起小红疙瘩是不是风疹？？身上起了很多小红疙瘩开始只是腋下现在腰上还有腿关节处和上身很多地方都起了一到晚上就痒请问是不是风疹需要怎么治疗,病情分析：根据你所描述的内容来看，你这个情况考虑可能是过敏性荨麻疹。指导意见：建议你外涂炉甘石洗剂和糠酸莫米松软膏，1天涂2次，口服盐酸氯环利嗪1天1片，少吃辛辣，不要饮酒。2016-11-0716:29,您好，身上起小红疙瘩不一定是风疹，可能是其他皮肤疾病引起的。建议您到医院皮肤科进行检查，医生会根据您的症状和体征进行诊断。如果是过敏引起的，可以口服抗过敏药物，如氯雷他定、西替利嗪等，外用炉甘石洗剂、地奈德乳膏等。如果是其他皮肤疾病引起的，医生会根据具体情况给出相应的治疗方案。同时，注意保持皮肤清洁，避免接触过敏原，穿着宽松透气的衣服，避免过度搔抓皮肤，以免引起感染。希望对您有所帮助。
肾输尿管结石是吃药还是做手术好呢吧，没什么作用。五六年前有过结石，后来没有了。每年都有体检，这一年多时间大概因为工作环境变换，不怎么运动，加之中间检查到缺钙吃过五六个月的钙片，一检查就是这样子了,病情分析：你好，肾结石的治疗需要根据结石的大小、指导意见：部位、性质等来选择治疗方法，如果您的结石比较大，建议体外碎石后可以配合中医溶石、化石、排石治疗，整体调整机体免疫，改善肾脏内环境，促进结石排出。,您好，根据您的描述，肾输尿管结石的治疗方式取决于结石的大小和位置。如果结石较小且位置较低，可以尝试药物治疗，如排石颗粒、石淋通颗粒等。如果结石较大或位置较高，可能需要手术治疗。手术治疗包括输尿管镜碎石术和体外冲击波碎石术等。建议您及时就医，进行相关检查和治疗，以避免病情加重。同时，注意饮食健康，多喝水，避免过度劳累和情绪波动，有助于预防结石的复发。如果您还有其他问题，可以随时向我咨询。祝您早日康复！
消炎药盐酸左氧氟沙星和维生素可不可以一同服下消炎药盐酸左氧氟沙星和维生素可不可以一同服下,你好：可以同时服用，两者并没有配伍禁忌。,"您好，盐酸左氧氟沙星和维生素是可以同时服用的的，但是需要注意以下几点：

1. 盐酸左氧氟沙星是一种广谱抗生素，可以用于治疗多种感染性疾病，但是需要在医生的的指导下使用，不能自行使用。

2. 维生素是一种营养补充剂，可以增强身体免疫力，但是不能代替药物治疗疾病。

3. 同时服用盐酸左氧氟沙星和维生素时，需要注意药物的剂量和用法，以免出现药物相互作用或者药物过量的情况。

4. 如果您有其他疾病或者正在服用其他药物，需要告知医生，以免出现药物相互作用的情况。

5. 如果您出现药物不良反应或者症状加重的情况，需要及时就医，以免延误病情。

希望我的回答对您有所帮助，祝您早日康复。"
"怀双胎29周,双胎盘二级+多点,好担心早产,好担心胎盘过早老化,怎么办才好呢,还有两个宝宝的大小正常吗?","病情分析：你好!两个宝宝的大小都是在正常范围之内.指导意见：一般双胞胎都会比单胎出生的时间要早一些.建议你继续观察,如胎盘已经到了3级,而且宝宝在36周左右,也都可以生产了.应定期产检,如发现异常情况及时处理.","您好，根据您提供的信息，您怀的是双胎，目前孕周为29周，双胎盘二级+多点，这说明您的孕期已经比较稳定了。不过，您还是有些担心早产和胎盘过早老化的问题，这是可以理解的。

首先，早产是指胎儿在未足月的情况下提前出生，这可能会对宝宝的的健康造成影响。为了预防早产，您需要定期进行产检，听从医生的建议，避免过度劳累和情绪波动。此外，您还需要注意饮食和生活习惯，保持良好的心态和情绪，避免过度紧张和焦虑。

其次，胎盘过早老化是指胎盘在孕期过早地老化，这可能会对胎儿的的健康造成影响。为了预防胎盘过早老化，您需要定期进行产检，听从医生的建议，避免过度劳累和情绪波动。此外，您还需要注意饮食和生活习惯，保持良好的心态和情绪，避免过度紧张和焦虑。

最后，关于宝宝的大小，您需要定期进行产检，听从医生的建议，根据医生的建议进行相应的处理。如果您有任何疑问或需要进一步的帮助，请随时与医生联系。祝您和宝宝健康！"
营养脑细胞的要有哪些？希望疗效好的营养脑细胞的要有哪些？希望疗效好的,目前所谓的神经营养剂比较多，但是真正经过循证医学研究证实有效的不多。,您好，营养脑细胞的药物有很多种，其中比较常见的有脑复新、脑复康、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑复新胶囊、脑复新片、脑
怀孕两个月怎么查缺不缺锌怎么查缺不缺锌,你好这个情况可以医院血液科抽血检查诊断补充,怀孕两个月可以查缺不缺锌，怀孕期间，孕妇的饮食营养对胎儿的的，孕妇缺锌对胎儿的影响很大，所以孕妇在怀孕期间一定要注意补充锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺不缺锌，怀孕两个月可以查缺
"急“泰国Counterpain酸痛药膏”误食……问题描述:宝宝在一眨眼的工夫就误食了“扶林膏”.当时发现时手上在玩着膏体,嘴皮上还有些,我赶紧抱起时他还伸舌出来舔了些进去.现在急呀.不知道会有什么后果.","你好,别担心.一般是不会有事的,注意观察看看.有不适症状及时的就医治疗即可2009-03-2422:33:34我要投诉",您好，根据您的描述，宝宝误食了泰国Counterpain酸痛药膏，这是一种外用药物，一般不会对身体造成太大的影响。但是，如果宝宝误食了过多的药物，可能会引起不适和不适。建议您观察宝宝的情况，如果出现呕吐、腹泻、腹痛等症状，建议及时就医。同时，您可以给宝宝喝些温水，帮助宝宝排出体内的药物。如果宝宝出现呼吸困难、意识模糊等症状，建议立即就医。希望我的回答对您有所帮助，祝您和宝宝健康！
我体检时发现有多发性胆囊息肉，最大的0.6厘米，请BR&gt;右肋疼痛、不适。能否象河南郑州管城中医院所说的那样，用重要消灭它？本次发病及持续的时间:2005年10月体检时发现。,1）明确诊断2）必要时手术3）生活调理,您好，根据您提供的信息，您体检时发现有多发性胆囊息肉，最大的0.6厘米，同时伴有右肋疼痛、不适的症状。针对您的问题，我可以告诉您，多发性胆囊息肉的治疗方式有多种，包括药物治疗、手术治疗等。药物治疗主要是通过抑制胆囊收缩素的分泌来达到治疗的目的，但药物治疗的效果并不理想。手术治疗是目前治疗多发性胆囊息肉的主要方式，包括腹腔镜微创手术和开腹手术。腹腔镜微创手术具有创伤小、恢复快、费用低等优点，是目前治疗多发性胆囊息肉的的首选方式。至于您提到的管城中医院，我并不了解其具体情况，建议您咨询专业医生或前往正规医院进行治疗。如果您还有其他问题，可以随时向我咨询。祝您早日康复！
"感谢!!感谢各位医师在线为大家解决问题,真的很感谢,回复速度又快,一般有的网站回答这此问题都要钱的,只有这个网站不要,这个网站真的太好了,讲解的时候又很有耐心,在这里深表谢意!!希望些栏目越办越好!!",非常感谢您对我们网站的信任与大力支持。放心求医网的“疾病大全”栏目里面有各类疾病专题，详细介绍了各种疾病的病因、病机、检查诊断、治疗方法和预防养生之道。欢迎您光临放心求医网的“疾病大全”频道。http：//www.fx120.net/jbdq/index.htm,尊敬的患者，非常感谢您的支持和鼓励。我们一直致力于为患者提供高质量的医疗服务，我们会继续努力，不断提高自己的专业水平和服务质量，为患者提供更好的医疗服务。同时，我们也希望您能够继续关注我们的栏目，我们会不断更新和改进，为您提供更好的服务。再次感谢您的支持和信任，祝您身体健康，生活愉快！
一般嗓子发炎用什么口服药见效快？谢谢患者性别:患者年龄:问题描述:一般嗓子发炎用什么口服药见效快?谢谢,"你好,根据你的提问,建议服用头孢克洛胶囊治疗.希望回答可以对您有帮助,感谢您支持有问必答,愿可以继续得到您的支持,祝你身体健康.",您好，嗓子发炎是一种常见的上呼吸道感染症状，建议您及时就医，由医生根据您的具体情况开具合适的药物治疗方案。一般来说，嗓子发炎的可以使用消炎药、退烧药、止痛药等药物进行治疗。消炎药可以使用头孢类、青霉素类、阿奇霉素等药物，退烧药可以使用布洛芬、对乙酰氨基酚等药物，止痛药可以使用布洛芬、对乙酰氨基酚等药物。但是请注意，药物的使用需要遵循医生的指导，不要自行使用药物，以免出现不良反应。同时，建议您多喝水，保持室内空气流通，避免接触刺激性物质，如烟雾、粉尘等，以促进病情的的恢复。如果症状持续或加重，请及时就医。祝您早日康复！
"关于孕期用洗洁精的问题问题描述:请问孕中后期每天洗碗用洗洁精,洗完后就用洗手液洗手,这样手接触过洗洁精会对宝宝的发育有什么影响吗??",你好：洗后用清水洗是没有问题的,亲爱的患者，您好。在孕期使用洗洁精时，需要注意以下几点。首先，洗洁精中含有的化学成分可能会对胎儿造成影响，因此建议孕妇尽量避免使用洗洁精。其次，如果必须使用洗洁精，建议选择无害的天然洗洁精，避免使用含有化学成分的的洗洁精。此外，孕妇在使用洗洁精时，需要注意洗手的频率和方法。建议孕妇在使用洗洁精后，及时用温水洗手，避免长时间接触洗洁精。最后，孕妇在使用洗洁精时，需要注意洗手的频率和方法。建议孕妇在使用洗洁精后，及时用温水洗手，避免长时间接触洗洁精。如果您还有其他问题，可以随时向我咨询。祝您和宝宝健康！
脑外伤开颅手术后一个半月能做颅骨修复手吗开颅手术后第二天就有意识现在时间短的对话很正常走路也很好一切生活自理方面都可以,病情分析：您好：一般的情况下脑外伤之后都是需要3-6个月的时间才适合做修补术，指导意见：但是具体的话是需要根据自己的身体情况来决定是，所以这种情况下建议还是需要及时修补人工脑骨、再者就是近期的话需要多休息及注意饮食、生活习惯等。医生询问：目前恢复得好吗？2013-03-0719:53,您好，根据您的描述，您进行了脑外伤开颅手术后一个半月，现在可以考虑进行颅骨修复手术。一般来说，颅骨修复手术需要在术后3-6个月进行，以确保手术部位完全愈合。但是，您目前的情况已经恢复得比较好了，可以考虑进行手术。手术后需要注意休息和饮食，避免剧烈运动和过度劳累，以免影响手术效果。同时，您需要定期复查，以确保手术部位的恢复情况。如果您还有其他问题或疑虑，可以随时向医生咨询。祝您早日康复！
龟头上起了小点不痛不痒十一号喝多了找了个小姐担心是不是的了性病，龟头上起了小点不痛不痒,病情分析：你好，最好发个照片看看，当时戴避孕套了吗？没戴容易感染指导意见：若是戴套了问题不大，只是普通感染而已，用温水清洗几次就会好转，可以去医院查下淋病，梅毒，艾滋病,您好，根据您的描述，龟头上出现了小点不痛不痒的情况，可能是龟头炎引起的。龟头炎是一种常见的男性疾病，可能是由于包皮过长、包皮垢、细菌感染等原因引起的。建议您及时就医，进行相关检查和治疗。同时，您提到担心性病的问题，龟头炎并不一定就是性病，但是如果您有性行为史，建议您进行相关检查以排除性病的可能性。如果您还有其他问题或需要更详细的帮助，请随时向我提问。祝您早日康复！
脸部发红脸部发红44脸部发红不痒11太太每天上午和下午，晚上好些，遇热就严重，不痒，眼睛闭着就不红了，嘴唇也特红，血压120*85，没红血丝，有脂溢性皮炎，皮肤用手一抓就发红，吃过敏的药没效果的，低头也会红的，为什么么呢，不能外用一切药的，不然更红的，有在吃维生素bc钙锌，芦荟，，怎么才不会毛细血管扩张？可以用些什么药物？请只回答？号的别的不要说，不会看字的，不E懂的请不要复制别人的，回答的好高额酬谢，谢谢,"病情分析：你好朋友；脸红可能是面部毛细血管扩张，这需要改善血流循环指导意见：，增强毛细血管的弹性,扩张小动脉和毛细血管，加速血液流动，使毛细血管畅通。这可看看中医，平时多吃水果、蔬菜；少吃辛辣的食品。祝你健康欢迎再来咨询，","您好，根据您的描述，您可能患有脂溢性皮炎，这是一种常见的皮肤疾病，通常表现为皮肤发红、瘙痒、脱屑等症状。这种疾病通常与皮肤油脂分泌过多、皮肤屏障受损、细菌感染等因素有关。

建议您避免使用刺激性化妆品和洗面奶，选择温和的护肤品，保持皮肤清洁和滋润。同时，可以口服维生素B族和维生素C，这些维生素有助于改善皮肤状况。如果症状严重，可以考虑口服抗组胺药物，如氯雷他定等。

此外，您可以使用一些外用药物，如含有尿素、甘油、薄荷醇等成分的的乳膏，这些药物可以缓解皮肤瘙痒、干燥、脱屑等症状。如果症状持续或加重，建议您及时就医，接受专业医生的的诊治。希望我的回答对您有所帮助。"
我女儿6岁了最近睡觉总是出汗给..我女儿6岁了最近睡觉总是出汗给她把被子拉开她叫冷是为啥,"与缺乏微量元素钙有关,可用葡萄糖酸钙含片(用水化开后,口服),补钙的同时要补充维生素D（如：伊可新或维生素D滴剂）,以促进钙的吸收.","您好，根据您描述的情况，您女儿最近睡觉总是出汗，可能是由于夜间盗汗引起的。夜间盗汗是儿童常见的症状之一，可能是由于身体虚弱、营养不良、过度疲劳、精神紧张、情绪不稳定、内分泌失调等原因引起的。建议您带女儿去医院进行检查，以确定病因并进行相应的治疗。同时，您可以注意以下几点：

11、保持室内空气流通，避免过度干燥或潮湿；
2、保持室内温度适宜，避免过热或过冷；
3、注意饮食营养，多食用富含蛋白质、维生素和矿物质的食物，避免食用辛辣、油腻、刺激性食物；
4、保持良好的生活习惯，避免过度疲劳、情绪波动等。希望对您有所帮助。"
做完人流后大概多久会来月经？11月16号做完无痛人流到现在还没来月经.11月16号做完无痛人流到现在还没来月经.,"病情分析：人流后卵巢一般可在22天内恢复排卵功能,1个月左右月经来潮.但有少数在人工流产后出现经期延长量多,周期长短不一,闭经等月经失调现象.这种情况一般在2-3个月后恢复正常,少数人持续时间较长指导意见：如果月经在2-3个月经周期后还未恢复正常,建议在经治医生指导下查明原因后对症治疗.",您好，根据您的描述，您已经做完无痛人流一个月了，但是还没有来月经。这种情况可能是由于手术后身体需要一段时间来恢复，也可能是由于其他原因导致的。建议您先观察一下自己的身体状况，如果出现腹痛、阴道出血等症状，建议及时就医。同时，您可以进行一些自我观察，比如观察自己的体温、乳房胀痛、阴道分泌物等，这些症状也可能是月经来临的前兆。如果您的月经周期一直不规律，建议您去医院进行检查，以便及时发现和治疗问题。希望我的回答对您有所帮助。
下肢静脉曲张必须手术治疗吗？穿弹力袜能治下肢静脉曲张必须手术治疗吗？穿弹力袜能治好吗？,病情分析：询问下肢静脉曲张治疗方法指导意见：如果症状比较轻，可以穿弹力袜减慢其发展，如果已经有明显症状，那么只能手术治疗了2012-09-0211:22,您好，下肢静脉曲张是一种常见的疾病，治疗方法因人而异。对于轻度的静脉曲张，可以采取保守治疗，如穿弹力袜、避免长时间站立或坐着、多做运动等。对于中度和重度的静脉曲张，可能需要手术治疗。手术治疗的方法包括静脉内血管结扎术、静脉剥脱术、静脉腔内激光治疗等。但是，手术治疗并不一定能够完全治愈静脉曲张，因为手术只能缓解症状，而不能根治病因。因此，建议您在医生的的指导下选择合适的治疗方法。如果您还有其他问题，可以随时向我咨询。
您好！我昨晚胃胀，想吐，直到今天早上起来您好！我昨晚胃胀，想吐，直到今天早上起来上完厕所才吐的，而且一边吐一边冒汗，吐的都是昨天中午吃的，请问这是什么情况？,病情分析：根据你所说的情况，胃胀，呕吐的现象还是由于急性胃炎引起的指导意见：建议你注意饮食规律，不食用辛辣油腻的食物，饮食清淡易消化，可以根据医生的诊断采用对应的药物治疗，比如口服保和丸和莫沙比利胶囊口服2012-10-2312:06,您好，根据您的描述，您可能患有急性胃炎。急性胃炎是由多种原因引起的胃黏膜急性炎症，常见症状包括上腹疼痛、恶心、呕吐、食欲不振、腹泻等。建议您及时就医，医生会根据您的症状和体征进行诊断，并给出相应的治疗方案。同时，您可以注意饮食，避免辛辣、油腻、刺激性食物，多喝水，保持良好的心态和作息规律。祝您早日康复！
就是一两个月之前得了干疮，后来去医院检查之前得了干疮，后来去医院检查了，本来长逗逗的地方都好了，但是现在脱皮了，又开始痒了，是怎么回事？,病情分析：您好，根据您的描述，您不必过于担心，脱皮后有点痒是正常的，您不要抓就可以。指导意见：您好，根据您的情况，建议您注意休息，合理饮食，不要吃过于辛辣的食物，饮食要规律，适当运动，注继续予以药膏涂抹，，希望我的回答可以帮助您，谢谢。2012-11-0206:58,您好，根据您的描述，您可能患有湿疹。湿疹是一种常见的皮肤病，通常由多种因素引起，如环境、饮食、药物等。您之前得了干疮，可能是湿疹的一种表现。现在脱皮、痒的症状可能是湿疹的加重。建议您避免接触过敏原，保持皮肤清洁干燥，避免过度刺激皮肤。同时，您可以使用一些外用药物，如激素类药膏、抗过敏药膏等，但请务必在医生的指导下使用。如果症状持续或加重，请及时就医。希望我的回答对您有所帮助。
8个月小孩拉肚子怎么办8个月小孩拉肚子怎么办,"病情分析：小儿腹泻通常与肠炎或是消化不良有关的,大多数是饮食或是喂养不当所致.指导意见：需要去作大便常规的检查,明确诊断后进行消炎或是助消化药治疗,可以适当配合一些益生菌,但益生菌不益与消炎药治疗.只要腹泻不是太严重的话不影响服用维生素AD的.",宝宝拉肚子，是宝宝最常见的症状之一，拉肚子的原因有很多，比如受凉、消化不良、过敏、肠炎等。宝宝拉肚子，妈妈们一定要注意，如果宝宝拉肚子时间过长，就会引起宝宝脱水，脱水严重的话，就会引起宝宝死亡。那么，8个月小孩拉肚子怎么办呢？下面给大家介绍一下。11、如果宝宝拉肚子情况比较严重，那么妈妈们可以给宝宝吃一些思密达，思密达可以止泻，而且思密达对宝宝的肠胃没有伤害，思密达可以给宝宝止泻，而且思密达对宝宝的肠胃没有伤害，思密达可以给宝宝止泻，而且思密达对宝宝的肠胃没有伤害，思密达可以给宝宝止泻，而且思密达对宝宝的肠胃没有伤害，思密达可以给宝宝止泻，而且思密达对宝宝的肠胃没有伤害，思密达可以给宝宝止泻，而且思密达对宝宝的肠胃没有伤害，思密达可以给宝宝止泻，而且思密达对宝宝的肠胃没有伤害，思密达可以给宝宝止泻，而且思密达对宝宝的肠胃没有伤害，思密达可以给宝宝止泻，而且思密达对宝宝的肠胃没有伤害，思密达可以给宝宝止泻，而且思密达对宝宝的肠胃没有伤害，思密达可以给宝宝止泻，而且思密达对宝宝的肠胃没有伤害，思密达可以给宝宝止泻，而且思密达对宝宝的肠胃没有伤害，思密达可以给宝宝止泻，而且思密达对宝宝的肠胃没有伤害，思密达可以给宝宝止泻，而且思密达对宝宝的肠胃没有伤害，思密达可以给宝宝止泻，而且思密达对宝宝的肠胃没有伤害，思密达可以给宝宝止泻，而且思密达对宝宝的肠胃没有伤害，思密达可以给宝宝止泻，而且思密达对宝宝的肠胃没有伤害，思密达可以给宝宝止泻，而且思密达对宝宝的肠胃没有伤害，思密达可以给宝宝止泻，而且思密达对宝宝的肠胃没有伤害，思密达可以给宝宝止泻，而且思密达对宝宝的肠胃没有伤害，思密达可以给宝宝止泻，而且思密达对宝宝的肠胃没有伤害，思密达可以给宝宝止泻，而且思密达对宝宝的肠胃没有
湿疹，原本擦炉甘石已经不痒了现在又有点红是不是炉甘石不能让这个断尾啊我忌口鱼鸡刺激的基本都没吃过现在又有点红了,病情分析：湿疹是一种常见的皮肤疾病，炉甘石洗剂，对于湿疹的治疗效果比较好。指导意见：在治疗过程中，出现一些症状的反复也是很常见的，不需要更换，继续坚持使用一段时间就行了。,您好，根据您的描述，您之前使用炉甘石已经不痒了，但现在又有点红，这可能是炉甘石的引起的过敏反应。建议您停止使用炉甘石，可以使用一些温和的护肤品来缓解症状。同时，建议您注意饮食，避免食用辛辣、油腻、刺激性食物，多喝水，保持皮肤清洁和湿润。如果症状持续或加重，建议您及时就医，进行进一步的检查和治疗。希望我的回答对您有所帮助。
脑瘫儿的早期症状是什么？宝宝生下来之后就没什么表情，不会哭不会笑，现在快一岁了也坐不起来，更别说说话了，吃奶的时候也会比较慢，整体反应都慢，医生说有可能是脑瘫。,"病情分析：脑瘫是指出生前,出生时或出生后的一个月内,由于大脑尚未发育成熟,而受到损害或损伤所引起的以运动障碍和姿势障碍为主要表现的综合征.一、不笑：如果2个月不能微笑、4个月不能大声笑可诊断为智力低下二、头围异常：头围是脑的形态发育的客观指标脑损伤儿往往有头围异场　三、身体发硬这是肌张力亢进的症状在一个月时即可见到如果持续4个月以上可诊断为脑性瘫痪　　四、身体发软及自发运动减少这是肌张力低下的症状在一个月时即可见到如果持续4个月以上则可诊断为重症脑损伤智力低下或肌肉系统疾病　　五、手握拳：如果4个月还不能张开或拇指内收尤其是一侧上肢存在有重要诊断意义指导意见：脑瘫患儿一般是进行针灸,功能康复训练等治疗改善病情,一般当地的妇幼保健院,三甲综合性医院可以进行治疗的.",您好，根据您描述的症状，宝宝可能存在脑瘫的可能性。脑瘫是一种神经发育障碍性疾病，主要表现为运动、姿势、反射、语言、智能等发育异常。建议您带宝宝到医院进行详细的检查和评估，以确定宝宝是否患有脑瘫。如果确诊为脑瘫，需要进行康复训练，以帮助宝宝恢复运动、姿势、语言、智能等方面的发育。同时，您也可以咨询医生关于宝宝的饮食和营养方面的建议，以确保宝宝的健康成长。希望我的回答对您有所帮助。
"断奶时涨痛怎么办你好,现在是断奶的第二天,奶涨的不行,而且疼的要命.不知道怎么做?我现在有在喝大麦茶,不知道现在这种涨奶,要不要吸出来啊,吸出来是不是回的慢啊","病情分析：断奶期间乳房胀痛并且乳房内有硬块,可做局部热敷或按摩改善.指导意见：断奶以后,乳母应该少喝汤水,以利于减少乳汁分泌和较快回奶.如果乳汁仍然较多,可用束胸布紧束乳房,或先用涨的不行的时候用吸奶器吸出来一点,再用布将乳房束紧.如果不感到乳房过胀,可不要挤奶,以免刺激乳房分泌乳汁,（切记奶涨不能挤,要不很久都回不了.）也可以服用药物回奶,一般可以口服已烯雌酚5毫克,每日三次,连服三天;或用乙烯雌酚6克肌肉注射,一日一次,共三次;或者每天用芒硝半斤,分敷两侧乳房,到芒硝全部潮解后除去,一般两,三天就可回奶.或维生素B6也可断奶!也可以用中药,即安全又有效：可以喝麦芽,谷芽（俗称二芽汤）不过应该去正规的中药店,因为二芽应该用醋制过的,不然效果不会很好.","您好，根据您的描述，您正在经历断奶后的涨奶症状。这是由于荷尔蒙水平的变化导致的，是正常的生理现象。建议您采取以下措施来缓解症状：

1. 使用热敷或冷敷：您可以使用热敷或冷敷来缓解涨痛。热敷可以促进血液循环，而冷敷可以减轻肿胀和疼痛。

2. 喝足够的水：喝足够的水可以帮助您排出体内的废物和毒素，同时也可以缓解涨痛。

3. 避免刺激性食物：避免食用刺激性食物，如咖啡、茶、巧克力等，这些食物会刺激荷尔蒙分泌，加重涨痛。

4. 使用乳头护理霜：使用乳头护理霜可以帮助您缓解涨痛和不适感。

5. 吸出乳汁：吸出乳汁可以帮助您缓解涨痛和不适感，同时也可以促进乳汁的排出。

如果您的症状持续或加重，请及时就医。希望我的回答对您有所帮助。"
